id,date,close, diff ,tday,ctry,band,,
CAN,1/4/2008,16.91, 1.26 ,133,153,6,,
AUS,2/28/2008,5746.1, 1.26 ,172,6,6,,
ITA,4/3/2009,16900, 1.26 ,457,101,6,,
BRA,12/10/2008,39004, 1.26 ,376,138,6,,
MEX,4/25/2008,31009.02, 1.26 ,213,167,6,,
DEU,10/30/2008,4869.3, 1.26 ,347,99,6,,
BRA,8/28/2008,56382, 1.26 ,302,138,6,,
BRA,2/20/2009,38715, 1.26 ,427,138,6,,
AUS,7/17/2008,4977.4, 1.26 ,272,6,6,,
USA,10/23/2008,908.11, 1.26 ,342,161,6,,
BRA,4/13/2009,45992, 1.26 ,463,138,6,,
MEX,6/25/2008,29569.44, 1.27 ,256,167,6,,
IND,6/5/2008,15769.72, 1.27 ,242,26,6,,
FRA,1/17/2008,5157.09, 1.27 ,142,97,6,,
DEU,9/18/2007,7575.21, 1.27 ,56,99,6,,
FRA,3/6/2008,4678.05, 1.28 ,177,97,6,,
FRA,4/10/2008,4859.42, 1.28 ,202,97,6,,
IND,5/28/2008,16525.37, 1.28 ,236,26,6,,
JPN,12/30/2008,8859.56, 1.28 ,390,9,6,,
MEX,5/20/2008,31526.17, 1.29 ,230,167,6,,
AUS,11/9/2007,6607.4, 1.29 ,94,6,6,,
BRA,5/11/2009,50976, 1.29 ,483,138,6,,
IND,8/26/2008,14482.22, 1.30 ,300,26,6,,
AUS,10/3/2007,6665.4, 1.30 ,67,6,6,,
CHN,7/12/2007,3915.99, 1.30 ,8,13,6,,
CAN,1/3/2008,17.13, 1.30 ,132,153,6,,
DEU,7/9/2008,6386.46, 1.30 ,266,99,6,,
CAN,4/27/2009,12.44, 1.30 ,473,153,6,,
DEU,11/14/2008,4710.24, 1.31 ,358,99,6,,
BRA,6/29/2009,52138, 1.31 ,518,138,6,,
BRA,3/3/2008,64490, 1.31 ,174,138,6,,
DEU,4/16/2009,4609.46, 1.31 ,466,99,6,,
AUS,5/21/2009,3804.7, 1.31 ,491,6,6,,
AUS,4/6/2009,3696.4, 1.31 ,458,6,6,,
USA,3/31/2009,797.87, 1.31 ,454,161,6,,
JPN,5/25/2009,9347, 1.31 ,493,9,6,,
MEX,12/10/2008,21689.84, 1.31 ,376,167,6,,
MEX,7/25/2008,27084.77, 1.32 ,278,167,6,,
MEX,8/6/2008,27342.39, 1.32 ,286,167,6,,
ITA,2/27/2008,34532, 1.32 ,171,101,6,,
IND,7/7/2008,13525.99, 1.32 ,264,26,6,,
DEU,10/25/2007,7932.44, 1.32 ,83,99,6,,
CHN,7/28/2008,2903.01, 1.32 ,279,13,6,,
IND,6/23/2008,14293.32, 1.32 ,254,26,6,,
BRA,1/16/2009,39342, 1.32 ,402,138,6,,
MEX,8/25/2008,26416.62, 1.32 ,299,167,6,,
FRA,1/16/2008,5225.39, 1.32 ,141,97,6,,
AUS,5/20/2008,5994.9, 1.33 ,230,6,6,,
CHN,9/27/2007,5409.4, 1.33 ,63,13,6,,
USA,10/1/2007,1547.04, 1.33 ,65,161,6,,
ITA,5/28/2009,20150, 1.34 ,496,101,6,,
AUS,6/19/2008,5484.3, 1.34 ,252,6,6,,
DEU,12/9/2008,4779.11, 1.34 ,375,99,6,,
AUS,2/19/2009,3398, 1.34 ,426,6,6,,
MEX,5/6/2009,23906.13, 1.34 ,480,167,6,,
BRA,1/30/2008,60289, 1.34 ,151,138,6,,
ITA,2/21/2008,33877, 1.34 ,167,101,6,,
AUS,2/17/2009,3412.2, 1.35 ,424,6,6,,
MEX,5/28/2009,24659.24, 1.35 ,496,167,6,,
AUS,6/26/2008,5421.5, 1.35 ,257,6,6,,
CAN,5/8/2009,13.53, 1.35 ,482,153,6,,
USA,7/22/2008,1277, 1.35 ,275,161,6,,
IND,12/12/2007,20375.87, 1.35 ,117,26,6,,
AUS,7/28/2008,4989.9, 1.35 ,279,6,6,,
DEU,11/30/2007,7870.52, 1.36 ,109,99,6,,
ITA,1/17/2008,36238, 1.36 ,142,101,6,,
USA,5/29/2009,919.14, 1.36 ,497,161,6,,
DEU,5/2/2008,7043.23, 1.36 ,218,99,6,,
CAN,11/16/2007,16.41, 1.36 ,99,153,6,,
JPN,10/26/2007,16505.63, 1.36 ,84,9,6,,
USA,2/13/2008,1367.21, 1.36 ,161,161,6,,
USA,1/9/2008,1409.13, 1.36 ,136,161,6,,
USA,9/11/2007,1471.49, 1.36 ,51,161,6,,
ITA,5/7/2008,34547, 1.36 ,221,101,6,,
ITA,12/31/2007,38554, 1.36 ,130,101,6,,
AUS,6/30/2008,5332.9, 1.36 ,259,6,6,,
DEU,5/26/2009,4985.6, 1.37 ,494,99,6,,
IND,6/19/2009,14521.89, 1.37 ,512,26,6,,
CAN,9/5/2008,16.32, 1.37 ,308,153,6,,
DEU,3/27/2008,6578.06, 1.37 ,192,99,6,,
ITA,9/22/2008,27438, 1.37 ,319,101,6,,
MEX,2/14/2008,29138.92, 1.37 ,162,167,6,,
AUS,6/2/2008,5781.2, 1.37 ,239,6,6,,
JPN,4/23/2009,8847.01, 1.37 ,471,9,6,,
CHN,2/14/2008,4552.32, 1.37 ,162,13,6,,
AUS,7/9/2008,5089.4, 1.37 ,266,6,6,,
CAN,7/4/2008,17.71, 1.37 ,263,153,6,,
JPN,5/27/2009,9438.77, 1.37 ,495,9,6,,
AUS,6/16/2009,3957.9, 1.38 ,509,6,6,,
ITA,1/28/2009,18341, 1.38 ,410,101,6,,
IND,8/8/2007,15307.98, 1.38 ,27,26,6,,
CHN,12/10/2007,5161.92, 1.38 ,115,13,6,,
ITA,10/12/2007,41106, 1.38 ,74,101,6,,
USA,10/26/2007,1535.28, 1.38 ,84,161,6,,
DEU,4/30/2009,4769.45, 1.38 ,476,99,6,,
CAN,9/2/2008,16.9, 1.38 ,305,153,6,,
AUS,7/7/2008,5091.7, 1.38 ,264,6,6,,
USA,9/11/2008,1249.05, 1.38 ,312,161,6,,
USA,2/25/2008,1371.8, 1.38 ,169,161,6,,
CHN,4/9/2009,2379.88, 1.38 ,461,13,6,,
CHN,9/20/2007,5470.06, 1.39 ,58,13,6,,
FRA,3/5/2009,2569.63, 1.39 ,436,97,6,,
FRA,1/29/2008,4941.45, 1.39 ,150,97,6,,
BRA,9/1/2008,55162, 1.39 ,304,138,6,,
FRA,6/3/2008,4983.71, 1.40 ,240,97,6,,
FRA,7/23/2008,4408.74, 1.40 ,276,97,6,,
IND,1/9/2008,20869.78, 1.40 ,136,26,6,,
IND,2/28/2008,17824.48, 1.40 ,172,26,6,,
FRA,10/19/2007,5740.48, 1.40 ,79,97,6,,
AUS,9/7/2007,6296.5, 1.40 ,49,6,6,,
CHN,4/29/2008,3523.41, 1.40 ,215,13,6,,
ITA,8/20/2008,28148, 1.41 ,296,101,6,,
USA,8/8/2007,1497.49, 1.41 ,27,161,6,,
ITA,6/5/2009,20170.1, 1.41 ,502,101,6,,
ITA,10/20/2008,22182, 1.41 ,339,101,6,,
USA,12/31/2008,903.25, 1.42 ,391,161,6,,
JPN,7/13/2007,18238.95, 1.42 ,9,9,6,,
FRA,7/9/2007,6104.66, 1.42 ,5,97,6,,
CHN,1/9/2009,1904.86, 1.42 ,397,13,6,,
CAN,11/20/2007,16.42, 1.42 ,101,153,6,,
FRA,8/20/2008,4365.87, 1.42 ,296,97,6,,
JPN,9/22/2008,12090.59, 1.42 ,319,9,6,,
FRA,3/3/2008,4742.66, 1.43 ,174,97,6,,
ITA,2/24/2009,15436, 1.43 ,429,101,6,,
MEX,6/16/2008,30354.18, 1.43 ,249,167,6,,
MEX,7/21/2008,27988.47, 1.44 ,274,167,6,,
MEX,3/7/2008,28612.75, 1.44 ,178,167,6,,
AUS,2/16/2009,3461.3, 1.44 ,423,6,6,,
CHN,12/27/2007,5308.89, 1.44 ,128,13,6,,
FRA,3/12/2008,4697.1, 1.45 ,181,97,6,,
BRA,12/10/2007,65446, 1.45 ,115,138,6,,
DEU,7/23/2008,6536.09, 1.45 ,276,99,6,,
CAN,8/13/2007,16.08, 1.45 ,30,153,6,,
AUS,3/3/2009,3171.4, 1.46 ,434,6,6,,
ITA,11/4/2008,23090, 1.46 ,350,101,6,,
DEU,4/17/2009,4676.84, 1.46 ,467,99,6,,
FRA,6/17/2008,4686.33, 1.46 ,250,97,6,,
ITA,5/6/2009,20104, 1.46 ,480,101,6,,
CHN,4/1/2009,2408.02, 1.47 ,455,13,6,,
DEU,4/14/2009,4557.01, 1.47 ,464,99,6,,
BRA,6/10/2008,67775, 1.47 ,245,138,6,,
ITA,8/8/2007,40645, 1.47 ,27,101,6,,
ITA,2/28/2008,34082, 1.47 ,172,101,6,,
CHN,8/6/2007,4628.11, 1.48 ,25,13,6,,
AUS,2/20/2009,3353, 1.48 ,427,6,6,,
CHN,9/10/2007,5355.29, 1.48 ,50,13,6,,
JPN,2/27/2009,7568.42, 1.48 ,432,9,6,,
FRA,12/3/2007,5629.46, 1.48 ,110,97,6,,
CAN,5/26/2009,13.68, 1.48 ,494,153,6,,
JPN,5/27/2008,13893.31, 1.48 ,235,9,6,,
AUS,11/28/2008,3672.7, 1.48 ,368,6,6,,
USA,8/28/2008,1300.68, 1.48 ,302,161,6,,
BRA,1/28/2009,40227, 1.49 ,410,138,6,,
MEX,6/10/2008,30898.87, 1.49 ,245,167,6,,
CHN,8/13/2007,4820.06, 1.49 ,30,13,6,,
DEU,8/17/2007,7378.29, 1.49 ,34,99,6,,
CHN,5/12/2009,2618.17, 1.49 ,484,13,6,,
IND,5/5/2009,12131.08, 1.49 ,479,26,6,,
USA,11/27/2007,1428.23, 1.49 ,106,161,6,,
CHN,8/24/2007,5107.67, 1.49 ,39,13,6,,
JPN,2/27/2008,14031.3, 1.49 ,171,9,6,,
FRA,1/30/2009,2973.92, 1.50 ,412,97,6,,
FRA,1/6/2009,3396.22, 1.50 ,394,97,6,,
AUS,7/31/2008,5052.6, 1.50 ,282,6,6,,
JPN,3/18/2008,11964.16, 1.50 ,185,9,6,,
MEX,5/6/2008,31223.42, 1.50 ,220,167,6,,
JPN,12/21/2007,15257, 1.50 ,124,9,6,,
FRA,6/5/2009,3339.05, 1.50 ,502,97,6,,
DEU,2/26/2008,6985.97, 1.50 ,170,99,6,,
USA,12/6/2007,1507.34, 1.50 ,113,161,6,,
FRA,8/2/2007,5682.07, 1.50 ,23,97,6,,
USA,6/13/2008,1360.03, 1.50 ,248,161,6,,
BRA,4/10/2008,63527, 1.51 ,202,138,6,,
DEU,9/2/2008,6518.47, 1.51 ,305,99,6,,
BRA,8/9/2007,53431, 1.51 ,28,138,6,,
FRA,1/12/2009,3246.12, 1.51 ,398,97,6,,
CAN,2/12/2009,11.44, 1.51 ,421,153,6,,
CAN,1/29/2009,11.43, 1.51 ,411,153,6,,
AUS,4/17/2008,5587.3, 1.51 ,207,6,6,,
IND,5/7/2008,17339.31, 1.51 ,221,26,6,,
JPN,5/30/2008,14338.54, 1.52 ,238,9,6,,
AUS,10/2/2008,4774.1, 1.52 ,327,6,6,,
FRA,2/19/2008,4885.83, 1.52 ,165,97,6,,
USA,12/5/2007,1485.01, 1.52 ,112,161,6,,
CAN,6/19/2008,18.7, 1.52 ,252,153,6,,
JPN,4/3/2008,13389.9, 1.52 ,197,9,6,,
FRA,9/25/2008,4226.81, 1.52 ,322,97,6,,
MEX,3/18/2008,29515.55, 1.53 ,185,167,6,,
ITA,5/8/2009,20509, 1.53 ,482,101,6,,
JPN,5/13/2008,13953.73, 1.53 ,225,9,6,,
USA,3/24/2008,1349.88, 1.53 ,189,161,6,,
IND,8/16/2007,14358.21, 1.53 ,33,26,6,,
AUS,1/10/2008,6147.3, 1.53 ,137,6,6,,
USA,10/31/2008,968.75, 1.54 ,348,161,6,,
AUS,7/4/2008,5170, 1.54 ,263,6,6,,
USA,5/28/2009,906.83, 1.54 ,496,161,6,,
CHN,2/20/2009,2261.48, 1.54 ,427,13,6,,
ITA,9/25/2008,27573, 1.54 ,322,101,6,,
CAN,9/19/2008,16.45, 1.54 ,318,153,6,,
CHN,6/24/2008,2803.02, 1.54 ,255,13,6,,
IND,5/22/2008,16907.11, 1.55 ,232,26,6,,
BRA,9/4/2007,55250, 1.55 ,46,138,6,,
JPN,6/12/2009,10135.82, 1.55 ,507,9,6,,
AUS,8/4/2008,4957.6, 1.55 ,284,6,6,,
ITA,11/20/2007,37938, 1.55 ,101,101,6,,
ITA,5/30/2008,33225, 1.55 ,238,101,6,,
USA,4/16/2009,865.3, 1.55 ,466,161,6,,
AUS,1/9/2009,3680.4, 1.56 ,397,6,6,,
FRA,2/28/2008,4865.23, 1.56 ,172,97,6,,
CHN,6/18/2009,2853.9, 1.56 ,511,13,6,,
BRA,2/6/2009,42756, 1.56 ,417,138,6,,
IND,8/9/2007,15100.15, 1.56 ,28,26,6,,
CHN,9/6/2007,5393.66, 1.56 ,48,13,6,,
ITA,7/19/2007,42121, 1.56 ,13,101,6,,
AUS,8/15/2007,5801.5, 1.56 ,32,6,6,,
AUS,9/15/2008,4875, 1.56 ,314,6,6,,
FRA,7/7/2008,4342.59, 1.57 ,264,97,6,,
FRA,2/26/2009,2744.84, 1.57 ,431,97,6,,
CHN,4/15/2008,3348.35, 1.57 ,205,13,6,,
AUS,12/19/2008,3547.2, 1.57 ,383,6,6,,
DEU,8/31/2007,7638.17, 1.57 ,44,99,6,,
FRA,10/8/2008,3496.89, 1.57 ,331,97,6,,
DEU,8/28/2008,6420.54, 1.57 ,302,99,6,,
AUS,1/29/2008,5754.5, 1.57 ,150,6,6,,
JPN,12/22/2008,8723.78, 1.57 ,384,9,6,,
DEU,11/20/2007,7630.31, 1.58 ,101,99,6,,
MEX,8/9/2007,29883.96, 1.58 ,28,167,6,,
AUS,9/3/2008,5130.5, 1.58 ,306,6,6,,
BRA,11/6/2007,64503, 1.58 ,91,138,6,,
CHN,2/18/2008,4568.15, 1.58 ,164,13,6,,
IND,8/3/2007,15138.4, 1.58 ,24,26,6,,
JPN,7/30/2008,13367.79, 1.58 ,281,9,6,,
USA,2/3/2009,838.51, 1.58 ,414,161,6,,
CAN,7/31/2007,16.63, 1.59 ,21,153,6,,
CAN,4/10/2008,17.24, 1.59 ,202,153,6,,
CHN,3/6/2008,4360.99, 1.59 ,177,13,6,,
JPN,6/4/2008,14435.57, 1.59 ,241,9,6,,
JPN,2/6/2009,8076.62, 1.60 ,417,9,6,,
DEU,5/20/2009,5038.94, 1.60 ,490,99,6,,
ITA,9/19/2008,27877, 1.60 ,318,101,6,,
AUS,12/13/2007,6661.1, 1.60 ,118,6,6,,
FRA,5/30/2008,5014.28, 1.60 ,238,97,6,,
JPN,3/12/2008,12861.13, 1.60 ,181,9,6,,
IND,11/12/2008,9536.33, 1.61 ,356,26,6,,
ITA,3/3/2008,33173, 1.61 ,174,101,6,,
IND,1/22/2009,8813.84, 1.61 ,406,26,6,,
CHN,6/29/2009,2975.31, 1.61 ,518,13,6,,
AUS,11/2/2007,6726.7, 1.61 ,89,6,6,,
IND,10/5/2007,17773.36, 1.61 ,69,26,6,,
ITA,5/19/2008,33652, 1.61 ,229,101,6,,
DEU,12/16/2008,4729.91, 1.61 ,380,99,6,,
IND,2/11/2009,9618.54, 1.61 ,420,26,6,,
BRA,6/15/2009,52034, 1.62 ,508,138,6,,
MEX,7/8/2008,28551.25, 1.62 ,265,167,6,,
AUS,9/9/2008,5041.9, 1.62 ,310,6,6,,
IND,9/9/2008,14900.76, 1.62 ,310,26,6,,
BRA,3/26/2009,42589, 1.63 ,451,138,6,,
JPN,12/26/2008,8739.52, 1.63 ,388,9,6,,
JPN,6/1/2009,9677.75, 1.63 ,498,9,6,,
DEU,12/29/2008,4704.86, 1.63 ,389,99,6,,
ITA,12/14/2007,38870, 1.63 ,119,101,6,,
JPN,4/21/2008,13696.55, 1.63 ,209,9,6,,
JPN,10/11/2007,17458.98, 1.64 ,73,9,6,,
CAN,3/23/2009,11.8, 1.64 ,448,153,6,,
USA,2/5/2009,845.85, 1.64 ,416,161,6,,
ITA,1/3/2008,38063, 1.64 ,132,101,6,,
BRA,9/2/2008,54404, 1.64 ,305,138,6,,
CAN,5/26/2008,18.61, 1.64 ,234,153,6,,
FRA,12/14/2007,5605.36, 1.64 ,119,97,6,,
BRA,1/30/2009,39301, 1.64 ,412,138,6,,
FRA,1/9/2009,3299.5, 1.64 ,397,97,6,,
ITA,10/19/2007,39888, 1.65 ,79,101,6,,
BRA,8/14/2008,55138, 1.65 ,292,138,6,,
CHN,1/19/2009,1986.67, 1.65 ,403,13,6,,
ITA,3/19/2008,30873, 1.65 ,186,101,6,,
ITA,2/14/2008,34123, 1.65 ,162,101,6,,
CHN,7/3/2007,3899.72, 1.65 ,1,13,6,,
FRA,8/13/2007,5569.28, 1.65 ,30,97,6,,
JPN,11/26/2007,15135.21, 1.66 ,105,9,6,,
USA,4/1/2009,811.08, 1.66 ,455,161,6,,
IND,5/8/2009,11876.43, 1.66 ,482,26,6,,
JPN,11/28/2008,8512.27, 1.66 ,368,9,6,,
CAN,8/2/2007,16.54, 1.66 ,23,153,6,,
MEX,2/26/2009,18047.16, 1.66 ,431,167,6,,
MEX,11/14/2007,29655.68, 1.66 ,97,167,6,,
ITA,12/12/2007,39464, 1.66 ,117,101,6,,
ITA,6/17/2008,30971, 1.66 ,250,101,6,,
USA,12/21/2007,1484.46, 1.67 ,124,161,6,,
USA,7/30/2008,1284.26, 1.67 ,281,161,6,,
CHN,6/15/2009,2789.55, 1.67 ,508,13,6,,
FRA,6/16/2009,3213.95, 1.67 ,509,97,6,,
AUS,9/8/2008,5126.3, 1.67 ,309,6,6,,
BRA,4/8/2008,64540, 1.67 ,200,138,6,,
ITA,10/1/2008,25681, 1.67 ,326,101,6,,
FRA,3/5/2008,4756.42, 1.68 ,176,97,6,,
FRA,11/16/2007,5523.63, 1.68 ,99,97,6,,
USA,1/31/2008,1378.55, 1.68 ,152,161,6,,
AUS,2/27/2008,5842.5, 1.68 ,171,6,6,,
JPN,8/25/2008,12878.66, 1.68 ,299,9,6,,
USA,4/24/2009,866.23, 1.68 ,472,161,6,,
AUS,10/24/2008,3831.6, 1.68 ,343,6,6,,
AUS,9/12/2008,4957.1, 1.68 ,313,6,6,,
FRA,4/27/2009,3102.43, 1.69 ,473,97,6,,
CAN,7/25/2007,16.89, 1.69 ,17,153,6,,
JPN,5/1/2009,8977.37, 1.69 ,477,9,6,,
USA,11/23/2007,1440.7, 1.69 ,104,161,6,,
BRA,5/20/2008,73517, 1.69 ,230,138,6,,
DEU,8/22/2008,6342.42, 1.69 ,298,99,6,,
ITA,3/12/2008,32518, 1.69 ,181,101,6,,
CHN,4/10/2008,3471.74, 1.69 ,202,13,6,,
FRA,6/29/2009,3193.68, 1.70 ,518,97,6,,
DEU,12/21/2007,8002.67, 1.70 ,124,99,6,,
JPN,12/6/2007,15874.08, 1.70 ,113,9,6,,
MEX,12/11/2008,21408.35, 1.70 ,377,167,6,,
BRA,12/28/2007,63886, 1.71 ,129,138,6,,
BRA,5/6/2008,70195, 1.71 ,220,138,6,,
DEU,2/1/2008,6968.67, 1.71 ,153,99,6,,
USA,7/8/2008,1273.7, 1.71 ,265,161,6,,
FRA,7/31/2007,5751.08, 1.71 ,21,97,6,,
AUS,11/19/2007,6601.3, 1.71 ,100,6,6,,
BRA,1/21/2009,38543, 1.71 ,405,138,6,,
JPN,3/28/2008,12820.47, 1.71 ,193,9,6,,
CHN,5/27/2009,2632.93, 1.71 ,495,13,6,,
USA,5/1/2008,1409.34, 1.71 ,217,161,6,,
DEU,7/31/2007,7584.14, 1.71 ,21,99,6,,
IND,5/19/2009,14302.03, 1.72 ,489,26,6,,
BRA,8/15/2008,54244, 1.72 ,293,138,6,,
FRA,7/23/2007,6009.16, 1.72 ,15,97,6,,
ITA,6/19/2008,30368, 1.72 ,252,101,6,,
FRA,7/17/2007,6099.21, 1.72 ,11,97,6,,
FRA,5/19/2008,5142.1, 1.73 ,229,97,6,,
CAN,8/1/2008,17.09, 1.73 ,283,153,6,,
AUS,3/27/2009,3615.6, 1.73 ,452,6,6,,
IND,12/19/2008,10099.91, 1.73 ,383,26,6,,
CAN,9/30/2008,15.28, 1.73 ,325,153,6,,
BRA,11/1/2007,64050, 1.73 ,88,138,6,,
MEX,8/22/2008,26875.45, 1.74 ,298,167,6,,
CAN,12/10/2007,16.98, 1.74 ,115,153,6,,
DEU,12/5/2007,7944.77, 1.74 ,112,99,6,,
JPN,4/17/2009,8907.58, 1.74 ,467,9,6,,
USA,5/6/2009,919.53, 1.74 ,480,161,6,,
CHN,5/13/2009,2663.77, 1.74 ,485,13,6,,
AUS,4/11/2008,5505.2, 1.74 ,203,6,6,,
JPN,1/7/2009,9239.24, 1.74 ,395,9,6,,
CHN,11/7/2008,1747.71, 1.75 ,353,13,6,,
MEX,4/20/2009,21587.49, 1.75 ,468,167,6,,
CAN,8/27/2007,16.27, 1.75 ,40,153,6,,
USA,9/16/2008,1213.6, 1.75 ,315,161,6,,
CAN,12/19/2008,11.03, 1.75 ,383,153,6,,
USA,1/28/2008,1353.96, 1.75 ,149,161,6,,
ITA,4/27/2009,18823, 1.76 ,473,101,6,,
DEU,11/10/2008,5025.53, 1.76 ,354,99,6,,
AUS,3/7/2008,5368.9, 1.77 ,178,6,6,,
IND,8/27/2008,14296.79, 1.77 ,301,26,6,,
DEU,7/18/2008,6382.65, 1.78 ,273,99,6,,
CAN,6/9/2008,18.9, 1.78 ,244,153,6,,
MEX,8/1/2008,26959.18, 1.78 ,283,167,6,,
IND,6/17/2008,15696.9, 1.78 ,250,26,6,,
JPN,3/16/2009,7704.15, 1.78 ,443,9,6,,
CHN,1/16/2009,1954.44, 1.78 ,402,13,6,,
DEU,8/13/2007,7474.33, 1.78 ,30,99,6,,
JPN,12/3/2008,8004.1, 1.79 ,371,9,6,,
JPN,1/29/2009,8251.24, 1.79 ,411,9,6,,
AUS,8/3/2007,6055.9, 1.79 ,24,6,6,,
JPN,6/30/2009,9958.44, 1.79 ,519,9,6,,
DEU,4/16/2008,6702.84, 1.79 ,206,99,6,,
BRA,3/6/2008,62975, 1.79 ,177,138,6,,
IND,10/16/2007,19051.86, 1.80 ,76,26,6,,
CAN,3/7/2008,16.37, 1.80 ,178,153,6,,
IND,6/17/2009,14522.84, 1.80 ,510,26,6,,
CAN,8/14/2008,16.92, 1.81 ,292,153,6,,
CAN,11/6/2007,17.47, 1.81 ,91,153,6,,
FRA,7/31/2008,4392.36, 1.81 ,282,97,6,,
FRA,3/26/2009,2892.07, 1.81 ,451,97,6,,
JPN,3/21/2008,12482.57, 1.81 ,188,9,6,,
ITA,1/21/2009,17684, 1.81 ,405,101,6,,
USA,4/18/2008,1390.33, 1.81 ,208,161,6,,
MEX,10/8/2008,20678.97, 1.82 ,331,167,6,,
CHN,2/10/2009,2265.16, 1.82 ,419,13,6,,
FRA,7/19/2007,6065.5, 1.82 ,13,97,6,,
FRA,2/14/2008,4858.65, 1.82 ,162,97,6,,
FRA,6/19/2008,4591.39, 1.82 ,252,97,6,,
FRA,1/3/2008,5546.08, 1.82 ,132,97,6,,
ITA,3/18/2008,31437, 1.83 ,185,101,6,,
CAN,11/14/2007,16.72, 1.83 ,97,153,6,,
FRA,7/3/2008,4343.99, 1.83 ,262,97,6,,
IND,11/19/2007,19633.36, 1.83 ,100,26,6,,
AUS,10/8/2008,4369.8, 1.83 ,331,6,6,,
ITA,1/16/2009,18703, 1.83 ,402,101,6,,
FRA,9/14/2007,5538.92, 1.83 ,54,97,6,,
AUS,6/15/2009,4030.4, 1.83 ,508,6,6,,
CAN,12/14/2007,16.67, 1.83 ,119,153,6,,
BRA,7/26/2007,53893, 1.83 ,18,138,6,,
CHN,12/4/2008,2001.5, 1.84 ,372,13,6,,
CHN,5/5/2008,3761.01, 1.84 ,219,13,6,,
IND,5/23/2008,16649.64, 1.84 ,233,26,6,,
ITA,10/8/2008,22274, 1.84 ,331,101,6,,
JPN,3/26/2009,8636.33, 1.84 ,451,9,6,,
ITA,2/13/2009,17731, 1.84 ,422,101,6,,
AUS,9/10/2008,4961.4, 1.85 ,311,6,6,,
MEX,6/5/2008,31726.01, 1.85 ,242,167,6,,
ITA,11/8/2007,38546, 1.85 ,93,101,6,,
JPN,1/31/2008,13592.47, 1.85 ,152,9,6,,
IND,11/18/2008,8937.2, 1.86 ,360,26,6,,
AUS,9/22/2008,5050.1, 1.86 ,319,6,6,,
MEX,9/6/2007,30816.95, 1.86 ,48,167,6,,
CHN,10/23/2007,5773.39, 1.87 ,81,13,6,,
FRA,1/14/2009,3052, 1.87 ,400,97,6,,
JPN,3/6/2008,13215.42, 1.88 ,177,9,6,,
IND,1/29/2008,18091.94, 1.88 ,150,26,6,,
CHN,3/10/2009,2158.57, 1.88 ,439,13,6,,
DEU,7/17/2008,6271.27, 1.88 ,272,99,6,,
JPN,5/15/2009,9265.02, 1.88 ,487,9,6,,
MEX,7/1/2008,29221.11, 1.88 ,260,167,6,,
BRA,7/21/2008,60772, 1.89 ,274,138,6,,
AUS,11/1/2007,6853.6, 1.89 ,88,6,6,,
MEX,3/5/2009,17365.02, 1.89 ,436,167,6,,
BRA,5/28/2008,73153, 1.89 ,236,138,6,,
AUS,8/12/2008,5090.3, 1.89 ,290,6,6,,
CHN,3/19/2009,2265.76, 1.89 ,446,13,6,,
ITA,2/6/2008,33856, 1.89 ,156,101,6,,
JPN,1/22/2009,8051.74, 1.90 ,406,9,6,,
ITA,3/5/2008,33443, 1.90 ,176,101,6,,
ITA,1/19/2009,18367, 1.90 ,403,101,6,,
USA,7/12/2007,1547.7, 1.91 ,8,161,6,,
ITA,11/7/2007,39281, 1.91 ,92,101,6,,
FRA,5/8/2008,5055.58, 1.92 ,222,97,6,,
MEX,1/3/2008,28860.78, 1.92 ,132,167,6,,
IND,1/7/2009,9586.88, 1.92 ,395,26,6,,
IND,8/11/2008,15503.92, 1.92 ,289,26,6,,
JPN,4/17/2008,13398.3, 1.92 ,207,9,6,,
MEX,1/24/2008,27905.13, 1.92 ,147,167,6,,
BRA,1/15/2008,59907, 1.92 ,140,138,6,,
ITA,1/20/2009,18024, 1.92 ,404,101,6,,
CAN,1/28/2009,11.65, 1.92 ,410,153,6,,
FRA,5/22/2008,5028.74, 1.92 ,232,97,6,,
CAN,6/18/2008,19.06, 1.93 ,251,153,6,,
IND,1/15/2008,20251.09, 1.93 ,140,26,6,,
IND,9/16/2008,13518.8, 1.93 ,315,26,6,,
ITA,7/23/2007,41757, 1.93 ,15,101,6,,
JPN,9/14/2007,16127.42, 1.94 ,54,9,6,,
JPN,12/25/2007,15552.59, 1.94 ,126,9,6,,
ITA,7/3/2008,29094, 1.94 ,262,101,6,,
CHN,7/17/2007,3896.19, 1.94 ,11,13,6,,
IND,6/20/2008,14571.29, 1.94 ,253,26,6,,
FRA,11/8/2007,5631.63, 1.95 ,93,97,6,,
ITA,6/30/2008,29346, 1.95 ,259,101,6,,
CHN,3/23/2009,2325.48, 1.95 ,448,13,6,,
MEX,2/10/2009,19825.72, 1.95 ,419,167,6,,
USA,6/5/2008,1404.05, 1.95 ,242,161,6,,
BRA,6/3/2008,70012, 1.95 ,240,138,6,,
JPN,11/27/2008,8373.39, 1.95 ,367,9,6,,
CHN,8/9/2007,4754.1, 1.95 ,28,13,6,,
MEX,3/5/2008,29277.35, 1.95 ,176,167,6,,
CHN,9/13/2007,5273.59, 1.95 ,53,13,6,,
AUS,6/3/2009,4009.3, 1.95 ,500,6,6,,
CHN,7/3/2008,2703.53, 1.95 ,262,13,6,,
JPN,3/5/2009,7433.49, 1.95 ,436,9,6,,
MEX,2/19/2009,18682.47, 1.96 ,426,167,7,,
CHN,9/3/2007,5321.06, 1.96 ,45,13,7,,
